"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct"
"","","","","","html-button-response","10","104937","0.0-9.0-1.0","gf6kunz0fw","921","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-slider-response","11","106122","0.0-10.0-0.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                </div>
                            </div>","-200","","0","","true","1","true"
"","","","","","html-button-response","12","107872","0.0-10.0-1.0","gf6kunz0fw","1248","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-slider-response","13","110407","0.0-11.0-0.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","1","","0","","true","2","false"
"","","","","","html-button-response","14","111729","0.0-11.0-1.0","gf6kunz0fw","819","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","",""
"","","","","","html-slider-response","15","116011","0.0-11.1-0.1","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                </div>
                            </div>","98","","0","","true","2","true"
"","","","","","html-button-response","16","117225","0.0-11.1-1.1","gf6kunz0fw","711","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-slider-response","17","118813","0.0-12.0-0.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                </div>
                            </div>","-110","","0","","true","3","true"
"","","","","","html-button-response","18","119918","0.0-12.0-1.0","gf6kunz0fw","602","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","",""
"","","","","","html-button-response","19","121114","0.0-13.0","gf6kunz0fw","1194","<div style=""width:800px; margin-top:-300px;""><p style=""text-align:center; font-size:22px; line-height:25px;""""> Great job! You've completed the practice trials.</div>
                     <div style=""width:800px; margin-top:-20px;""><p style=""text-align:center""><br><br> In the following trials, you will be asked to rate images on their uniformity one-by-one. <br> You will be given an oprtunities to take breaks when you have completed 25%, 50% and 75% of the trials. <br><br> Please click continue to begin the main task.<br><br><br> </div>","0","","","","","",""
"","","","","","html-slider-response","20","189194","0.0-14.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D23.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","39","","0","images/D23.png","","",""
"","","","","","html-slider-response","21","192391","0.0-15.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D47.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","80","","0","images/D47.png","","",""
"","","","","","html-slider-response","22","194348","0.0-16.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D35.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","30","","0","images/D35.png","","",""
"","","","","","html-slider-response","23","196578","0.0-17.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D66.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-67","","0","images/D66.png","","",""
"","","","","","html-slider-response","24","198979","0.0-18.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D26.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-163","","0","images/D26.png","","",""
"","","","","","html-slider-response","25","200644","0.0-19.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D91.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D91.png","","",""
"","","","","","html-slider-response","26","202406","0.0-20.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D38.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","18","","0","images/D38.png","","",""
"","","","","","html-slider-response","27","204336","0.0-21.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D77.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","106","","0","images/D77.png","","",""
"","","","","","html-slider-response","28","206409","0.0-22.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D109.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","72","","0","images/D109.png","","",""
"","","","","","html-slider-response","29","208139","0.0-23.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D82.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","91","","0","images/D82.png","","",""
"","","","","","html-slider-response","30","209893","0.0-24.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D16.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","105","","0","images/D16.png","","",""
"","","","","","html-slider-response","31","211860","0.0-25.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D71.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-166","","0","images/D71.png","","",""
"","","","","","html-slider-response","32","213531","0.0-26.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D78.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","22","","0","images/D78.png","","",""
"","","","","","html-slider-response","33","216034","0.0-27.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D52.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","143","","0","images/D52.png","","",""
"","","","","","html-slider-response","34","218194","0.0-28.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D40.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-138","","0","images/D40.png","","",""
"","","","","","html-slider-response","35","220765","0.0-29.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D111.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","160","","0","images/D111.png","","",""
"","","","","","html-slider-response","36","223071","0.0-30.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D1.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","134","","0","images/D1.png","","",""
"","","","","","html-slider-response","37","225114","0.0-31.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D92.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D92.png","","",""
"","","","","","html-slider-response","38","226901","0.0-32.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D106.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","91","","0","images/D106.png","","",""
"","","","","","html-slider-response","39","228963","0.0-33.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D28.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","166","","0","images/D28.png","","",""
"","","","","","html-slider-response","40","230483","0.0-34.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D24.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D24.png","","",""
"","","","","","html-slider-response","41","232440","0.0-35.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D93.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-30","","0","images/D93.png","","",""
"","","","","","html-slider-response","42","234064","0.0-36.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D69.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D69.png","","",""
"","","","","","html-slider-response","43","235609","0.0-37.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D45.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-139","","0","images/D45.png","","",""
"","","","","","html-slider-response","44","236901","0.0-38.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D70.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-174","","0","images/D70.png","","",""
"","","","","","html-slider-response","45","239659","0.0-39.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D64.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D64.png","","",""
"","","","","","html-slider-response","46","241859","0.0-40.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D103.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D103.png","","",""
"","","","","","html-slider-response","47","243955","0.0-41.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D11.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","169","","0","images/D11.png","","",""
"","","","","","html-slider-response","48","246274","0.0-42.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D32.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","133","","0","images/D32.png","","",""
"","","","","","html-slider-response","49","248197","0.0-43.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D44.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-172","","0","images/D44.png","","",""
"","","","","","html-slider-response","50","250809","0.0-44.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D14.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","110","","0","images/D14.png","","",""
"","","","","","html-slider-response","51","252475","0.0-45.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D34.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-188","","0","images/D34.png","","",""
"","","","","","html-slider-response","52","253983","0.0-46.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D21.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","166","","0","images/D21.png","","",""
"","","","","","html-slider-response","53","256102","0.0-47.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D3.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","180","","0","images/D3.png","","",""
"","","","","","html-slider-response","54","258123","0.0-48.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D31.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-111","","0","images/D31.png","","",""
"","","","","","html-slider-response","55","260184","0.0-49.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D73.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-156","","0","images/D73.png","","",""
"","","","","","html-slider-response","56","261655","0.0-50.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D63.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-96","","0","images/D63.png","","",""
"","","","","","html-slider-response","57","263968","0.0-51.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D72.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-182","","0","images/D72.png","","",""
"","","","","","html-slider-response","58","265513","0.0-52.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D79.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","183","","0","images/D79.png","","",""
"","","","","","html-slider-response","59","267195","0.0-53.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D48.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D48.png","","",""
"","","","","","html-slider-response","60","268660","0.0-54.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D13.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-171","","0","images/D13.png","","",""
"","","","","","html-slider-response","61","270090","0.0-55.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D90.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D90.png","","",""
"","","","","","html-slider-response","62","271861","0.0-56.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D51.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-89","","0","images/D51.png","","",""
"","","","","","html-slider-response","63","278523","0.0-57.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D104.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","129","","0","images/D104.png","","",""
"","","","","","html-slider-response","64","280033","0.0-58.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D22.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D22.png","","",""
"","","","","","html-slider-response","65","282232","0.0-59.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D96.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-2","","0","images/D96.png","","",""
"","","","","","html-slider-response","66","285103","0.0-60.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D49.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","177","","0","images/D49.png","","",""
"","","","","","html-slider-response","67","286642","0.0-61.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D84.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","200","","0","images/D84.png","","",""
"","","","","","html-slider-response","68","288385","0.0-62.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D7.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-165","","0","images/D7.png","","",""
"","","","","","html-slider-response","69","301001","0.0-63.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D29.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","196","","0","images/D29.png","","",""
"","","","","","html-slider-response","70","302642","0.0-64.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D108.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D108.png","","",""
"","","","","","html-slider-response","71","304397","0.0-65.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D33.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","62","","0","images/D33.png","","",""
"","","","","","html-slider-response","72","325361","0.0-66.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D60.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-146","","0","images/D60.png","","",""
"","","","","","html-slider-response","73","327503","0.0-67.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D8.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","54","","0","images/D8.png","","",""
"","","","","","html-slider-response","74","329107","0.0-68.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D39.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D39.png","","",""
"","","","","","html-slider-response","75","331135","0.0-69.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D17.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","180","","0","images/D17.png","","",""
"","","","","","html-button-response","76","332723","0.0-70.0","gf6kunz0fw","1086","You have completed 25% of the trials. Please click 'Continue' when you are ready proceed.","0","","","","","",""
"","","","","","html-slider-response","77","334006","0.0-71.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D43.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","-200","","0","images/D43.png","","",""
"","","","","","html-slider-response","78","336196","0.0-72.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D76.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","41","","0","images/D76.png","","",""
"","","","","","html-slider-response","79","337529","0.0-73.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D98.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","170","","0","images/D98.png","","",""
"","","","","","html-slider-response","80","339185","0.0-74.0","gf6kunz0fw","NaN","<div style=""width:500px;"">
                                <p style=""font-size:50px; font-weight:bold;""
                                ></p>
                                <div style=""width:240px; margin: auto;"">
                                    <img src=""images/D87.png"" style= ""width:200px""alt=""img"">
                                </div>
                            </div>","114","","0","images/D87.png","","",""
